Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,OUI,OUI,NON,NON,8,NON,NON,H, 2100,P. vercru.,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,4,NON,NON,F, 2700,J. dubois,VINCENNES,5 Janvier 2017
NON,NON,NON,OUI,NON,NON,4,NON,NON,F, 2700,M. abriva.,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,4,NON,NON,F, 2700,A. barrier,VINCENNES,5 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,J.m. bazi.,VINCENNES,5 Janvier 2017
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,E. raffin,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,5,NON,NON,F, 2850,D. thomain,VINCENNES,5 Janvier 2017
NON,NON,NON,NON,NON,NON,5,NON,NON,F, 2850,J.ph. mon.,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,5,NON,NON,F, 2850,E. raffin,VINCENNES,5 Janvier 2017
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2850,F. anne,VINCENNES,5 Janvier 2017
NON,NON,NON,OUI,NON,NON,5,NON,NON,F, 2850,J.m. bazi.,VINCENNES,5 Janvier 2017
NON,OUI,OUI,NON,NON,NON,5,NON,NON,M, 2100,Cedric te.,VINCENNES,5 Janvier 2017
NON,OUI,OUI,OUI,NON,NON,5,NON,NON,H, 2100,A. lamy,VINCENNES,5 Janvier 2017
NON,OUI,OUI,NON,NON,NON,5,NON,NON,H, 2100,J.ph. mon.,VINCENNES,5 Janvier 2017
NON,OUI,OUI,NON,NON,NON,5,NON,NON,H, 2100,B. goop,VINCENNES,5 Janvier 2017
NON,OUI,NON,NON,NON,NON,5,NON,NON,H, 2100,G.a. pou .,VINCENNES,5 Janvier 2017
